dataset,classifier,metric,author,value_name,value
Mushroom,perceptron,acc,renato-augusto-v2,v12,0.9933510638
Mushroom,svm,f1,renato-augusto-v2,v12,0.9831560284
Mushroom,svm,acc,renato-augusto-v2,v12,0.9831560284
Mushroom,bayes,f1,renato-augusto-v2,v12,0.6613475177
Mushroom,bayes,acc,renato-augusto-v2,v12,0.6613475177
Mushroom,tree,f1,renato-augusto-v2,v12,1.0
Mushroom,tree,acc,renato-augusto-v2,v12,1.0
Mushroom,knn,f1,renato-augusto-v2,v12,1.0
Mushroom,knn,acc,renato-augusto-v2,v12,1.0
car.csv,perceptron,f1,romulo-jordao,v12,0.5791076166
car.csv,perceptron,acc,romulo-jordao,v12,0.8410404624
car.csv,svm,f1,romulo-jordao,v12,0.9428038876
car.csv,svm,acc,romulo-jordao,v12,0.9768786127
car.csv,bayes,f1,romulo-jordao,v12,0.7150118784
car.csv,bayes,acc,romulo-jordao,v12,0.7774566474
car.csv,knn,f1,romulo-jordao,v12,0.53262394
car.csv,knn,acc,romulo-jordao,v12,0.8554913295
car.csv,tree,f1,romulo-jordao,v12,0.9490592404
car.csv,tree,acc,romulo-jordao,v12,0.9797687861
mushroom,perceptron,acc,thalles--barros,v12,0.9839901478
mushroom,perceptron,f1,thalles--barros,v12,0.9587847836
mushroom,svm,acc,thalles--barros,v12,1.0
mushroom,svm,f1,thalles--barros,v12,1.0
mushroom,bayes,acc,thalles--barros,v12,0.5443349754
mushroom,bayes,f1,thalles--barros,v12,0.4818391915
mushroom,tree,acc,thalles--barros,v12,1.0
mushroom,tree,f1,thalles--barros,v12,1.0
mushroom,knn,acc,thalles--barros,v12,0.9993842365
mushroom,knn,f1,thalles--barros,v12,0.998471315
dataset_name,classifier_name,metric,vitor--garcia,v12,
agaricus-lepiota,perceptron,f1,vitor--garcia,v12,0.7853793537
agaricus-lepiota,perceptron,acc,vitor--garcia,v12,0.7854609929
agaricus-lepiota,svm,f1,vitor--garcia,v12,1.0
agaricus-lepiota,svm,acc,vitor--garcia,v12,1.0
agaricus-lepiota,bayes,f1,vitor--garcia,v12,0.5878574931
agaricus-lepiota,bayes,acc,vitor--garcia,v12,0.6994680851
agaricus-lepiota,tree,f1,vitor--garcia,v12,1.0
agaricus-lepiota,tree,acc,vitor--garcia,v12,1.0
agaricus-lepiota,knn,f1,vitor--garcia,v12,0.9990625117
agaricus-lepiota,knn,acc,vitor--garcia,v12,0.9991134752
Car Evaluation,perceptron,acc,vitor-oliveira,v12,0.8208092486
Car Evaluation,perceptron,f1,vitor-oliveira,v12,0.7826086957
Car Evaluation,svm,acc,vitor-oliveira,v12,0.8815028902
Car Evaluation,svm,f1,vitor-oliveira,v12,0.75
Car Evaluation,bayes,acc,vitor-oliveira,v12,0.7716763006
Car Evaluation,bayes,f1,vitor-oliveira,v12,0.6301369863
Car Evaluation,tree,acc,vitor-oliveira,v12,0.9826589595
Car Evaluation,tree,f1,vitor-oliveira,v12,0.9746835443
Car Evaluation,knn,acc,vitor-oliveira,v12,0.9190751445
Car Evaluation,knn,f1,vitor-oliveira,v12,0.9183673469
bank,perceptron,f1,ana--beatriz,v13,0.5764716537
bank,perceptron,acc,ana--beatriz,v13,0.7024336283
bank,svm,f1,ana--beatriz,v13,0.4716540035
bank,svm,acc,ana--beatriz,v13,0.892699115
bank,bayes,f1,ana--beatriz,v13,0.6308470291
bank,bayes,acc,ana--beatriz,v13,0.8384955752
bank,tree,f1,ana--beatriz,v13,0.6915795587
bank,tree,acc,ana--beatriz,v13,0.8960176991
bank,knn,f1,ana--beatriz,v13,0.5336084906
bank,knn,acc,ana--beatriz,v13,0.8915929204
glass_identification,perceptron,f1,andrey--jodar,v13,0.4092592593
glass_identification,perceptron,acc,andrey--jodar,v13,0.5
glass_identification,svm,f1,andrey--jodar,v13,0.224968383
glass_identification,svm,acc,andrey--jodar,v13,0.4285714286
glass_identification,bayes,f1,andrey--jodar,v13,0.4974912165
glass_identification,bayes,acc,andrey--jodar,v13,0.5476190476
glass_identification,tree,f1,andrey--jodar,v13,0.6401028923
glass_identification,tree,acc,andrey--jodar,v13,0.7380952381
glass_identification,knn,f1,andrey--jodar,v13,0.3274813275
glass_identification,knn,acc,andrey--jodar,v13,0.5238095238
spambase,perceptron,f1,arthur--heiji,v13,0.8844152026
spambase,perceptron,acc,arthur--heiji,v13,0.8880434783
spambase,svm,f1,arthur--heiji,v13,0.936297857
spambase,svm,acc,arthur--heiji,v13,0.9391304348
spambase,bayes,f1,arthur--heiji,v13,0.8095375548
spambase,bayes,acc,arthur--heiji,v13,0.8097826087
spambase,tree,f1,arthur--heiji,v13,0.9235234783
spambase,tree,acc,arthur--heiji,v13,0.927173913
spambase,knn,f1,arthur--heiji,v13,0.9000863878
spambase,knn,acc,arthur--heiji,v13,0.9043478261
winequality-red,perceptron,acc,arthur-hydeki,v13,0.6306356844
winequality-red,perceptron,f1,arthur-hydeki,v13,0.8044136735
winequality-red,svm,acc,arthur-hydeki,v13,0.8954242571
winequality-red,svm,f1,arthur-hydeki,v13,0.9011319534
winequality-red,bayes,acc,arthur-hydeki,v13,0.8603582102
winequality-red,bayes,f1,arthur-hydeki,v13,0.9556459363
winequality-red,knn,acc,arthur-hydeki,v13,0.861139412
winequality-red,knn,f1,arthur-hydeki,v13,0.8112038569
winequality-red,tree,acc,arthur-hydeki,v13,0.7198914866
winequality-red,tree,f1,arthur-hydeki,v13,0.7640936333
insurance,perceptron,acc,arthur-protazio,v13,0.828358209
insurance,perceptron,f1,arthur-protazio,v13,0.8226531714
insurance,tree,acc,arthur-protazio,v13,0.8395522388
insurance,tree,f1,arthur-protazio,v13,0.8395963559
insurance,tree,acc,arthur-protazio,v13,0.8880597015
insurance,tree,f1,arthur-protazio,v13,0.8870723493
insurance,knn,acc,arthur-protazio,v13,0.7985074627
insurance,knn,f1,arthur-protazio,v13,0.7961033424
insurance,svm,acc,arthur-protazio,v13,0.8805970149
insurance,svm,f1,arthur-protazio,v13,0.8793460443
column_2C.csv,perceptron,f1,eduardo-barbeiro,v13,0.5987301587
column_2C.csv,perceptron,acc,eduardo-barbeiro,v13,0.7580645161
column_2C.csv,svm,f1,eduardo-barbeiro,v13,0.4902356902
column_2C.csv,svm,acc,eduardo-barbeiro,v13,0.6774193548
column_2C.csv,bayes,f1,eduardo-barbeiro,v13,0.7583157583
column_2C.csv,bayes,acc,eduardo-barbeiro,v13,0.8064516129
column_2C.csv,tree,f1,eduardo-barbeiro,v13,0.7822906619
column_2C.csv,tree,acc,eduardo-barbeiro,v13,0.8387096774
column_2C.csv,knn,f1,eduardo-barbeiro,v13,0.7739491691
column_2C.csv,knn,acc,eduardo-barbeiro,v13,0.8225806452
Automobile,perceptron,f1,eduardo-cavazin,v13,0.5138026225
Automobile,perceptron,acc,eduardo-cavazin,v13,0.5483870968
Automobile,svm,f1,eduardo-cavazin,v13,0.2619047619
Automobile,svm,acc,eduardo-cavazin,v13,0.5161290323
Automobile,bayes,f1,eduardo-cavazin,v13,0.4676190476
Automobile,bayes,acc,eduardo-cavazin,v13,0.4838709677
Automobile,tree,f1,eduardo-cavazin,v13,0.6906060606
Automobile,tree,acc,eduardo-cavazin,v13,0.6774193548
Automobile,knn,f1,eduardo-cavazin,v13,0.4536651584
Automobile,knn,acc,eduardo-cavazin,v13,0.5806451613
accelerator-mobile,perceptron,f1,gregory--soares,v13,0.498
accelerator-mobile,perceptron,acc,gregory--soares,v13,0.984
accelerator-mobile,svm,f1,gregory--soares,v13,0.828
accelerator-mobile,svm,acc,gregory--soares,v13,0.99
accelerator-mobile,bayes,f1,gregory--soares,v13,0.496
accelerator-mobile,bayes,acc,gregory--soares,v13,0.984
accelerator-mobile,tree,f1,gregory--soares,v13,0.925
accelerator-mobile,tree,acc,gregory--soares,v13,0.996
accelerator-mobile,knn,f1,gregory--soares,v13,0.831
accelerator-mobile,knn,acc,gregory--soares,v13,0.99
iris,perceptron,acc,gustavo--cruz-v2,v13,0.9
iris,perceptron,f1,gustavo--cruz-v2,v13,0.4736842105
iris,svm,acc,gustavo--cruz-v2,v13,1.0
iris,svm,f1,gustavo--cruz-v2,v13,1.0
iris,bayes,acc,gustavo--cruz-v2,v13,0.9666666667
iris,bayes,f1,gustavo--cruz-v2,v13,0.6470588235
iris,tree,acc,gustavo--cruz-v2,v13,0.8333333333
iris,tree,f1,gustavo--cruz-v2,v13,0.4545454545
iris,knn,acc,gustavo--cruz-v2,v13,0.9666666667
iris,knn,f1,gustavo--cruz-v2,v13,0.9663299663
garments-workers,perceptron,acc,isaque--cruz,v13,0.7669683258
garments-workers,perceptron,f1,isaque--cruz,v13,0.5497601741
garments-workers,svm,acc,isaque--cruz,v13,0.7488687783
garments-workers,svm,f1,isaque--cruz,v13,0.475850133
garments-workers,bayes,acc,isaque--cruz,v13,0.7805429864
garments-workers,bayes,f1,isaque--cruz,v13,0.6419378816
garments-workers,tree,acc,isaque--cruz,v13,0.7895927602
garments-workers,tree,f1,isaque--cruz,v13,0.721131863
garments-workers,knn,acc,isaque--cruz,v13,0.8122171946
garments-workers,knn,f1,isaque--cruz,v13,0.7449438593
wine,perceptron,acc,larissa-v2,v13,0.9722222222
wine,perceptron,f1,larissa-v2,v13,0.9743209877
wine,svm,acc,larissa-v2,v13,1.0
wine,svm,f1,larissa-v2,v13,1.0
wine,bayes,acc,larissa-v2,v13,1.0
wine,bayes,f1,larissa-v2,v13,1.0
wine,knn,acc,larissa-v2,v13,1.0
wine,knn,f1,larissa-v2,v13,1.0
wine,tree,acc,larissa-v2,v13,0.9444444444
wine,tree,f1,larissa-v2,v13,0.9444694357
tic-tac-toe,perceptron,f1,leandro-menoni,v13,0.32
tic-tac-toe,perceptron,acc,leandro-menoni,v13,0.38
tic-tac-toe,svm,f1,leandro-menoni,v13,0.44
tic-tac-toe,svm,acc,leandro-menoni,v13,0.67
tic-tac-toe,bayes,f1,leandro-menoni,v13,0.59
tic-tac-toe,bayes,acc,leandro-menoni,v13,0.72
tic-tac-toe,tree,f1,leandro-menoni,v13,0.93
tic-tac-toe,tree,acc,leandro-menoni,v13,0.93
tic-tac-toe,knn,f1,leandro-menoni,v13,0.83
tic-tac-toe,knn,acc,leandro-menoni,v13,0.86
wine-white,tree,acc,lucas-v2,v13,0.7783452503
wine-white,tree,f1,lucas-v2,v13,0.7467072044
wine-white,knn,acc,lucas-v2,v13,0.7681307457
wine-white,knn,f1,lucas-v2,v13,0.7238576649
wine-white,bayes,acc,lucas-v2,v13,0.6976506639
wine-white,bayes,f1,lucas-v2,v13,0.6518759851
wine-white,perceptron,acc,lucas-v2,v13,0.7211440245
wine-white,perceptron,f1,lucas-v2,v13,0.6978179832
wine-white,svm,acc,lucas-v2,v13,0.7313585291
wine-white,svm,f1,lucas-v2,v13,0.6313018998
data.csv,perceptron,acc,luiz-miguel-silva,v13,0.6825
data.csv,perceptron,f1,luiz-miguel-silva,v13,0.6019809998
data.csv,svm,acc,luiz-miguel-silva,v13,0.7425
data.csv,svm,f1,luiz-miguel-silva,v13,0.6286637012
data.csv,bayes,acc,luiz-miguel-silva,v13,0.6525
data.csv,bayes,f1,luiz-miguel-silva,v13,0.545573603
data.csv,knn,acc,luiz-miguel-silva,v13,0.66
data.csv,knn,f1,luiz-miguel-silva,v13,0.5683539529
data.csv,tree,acc,luiz-miguel-silva,v13,0.65
data.csv,tree,f1,luiz-miguel-silva,v13,0.5938214938
breast-cancer-wisconsin.csv,perceptron,acc,mateus--raskoski,v13,0.9642857143
breast-cancer-wisconsin.csv,perceptron,f1,mateus--raskoski,v13,0.9646709284
breast-cancer-wisconsin.csv,svm,acc,mateus--raskoski,v13,0.9571428571
breast-cancer-wisconsin.csv,svm,f1,mateus--raskoski,v13,0.9573446961
breast-cancer-wisconsin.csv,bayes,acc,mateus--raskoski,v13,0.9428571429
breast-cancer-wisconsin.csv,bayes,f1,mateus--raskoski,v13,0.9433650794
breast-cancer-wisconsin.csv,knn,acc,mateus--raskoski,v13,0.9571428571
breast-cancer-wisconsin.csv,knn,f1,mateus--raskoski,v13,0.9571428571
breast-cancer-wisconsin.csv,tree,acc,mateus--raskoski,v13,0.9357142857
breast-cancer-wisconsin.csv,tree,f1,mateus--raskoski,v13,0.9358700113
iris,perceptron,acc,pablo-v2,v13,0.8666666667
iris,perceptron,f1,pablo-v2,v13,0.8680770554
iris,svm,acc,pablo-v2,v13,0.9666666667
iris,svm,f1,pablo-v2,v13,0.9665831245
iris,bayes,acc,pablo-v2,v13,0.9333333333
iris,bayes,f1,pablo-v2,v13,0.9326599327
iris,knn,acc,pablo-v2,v13,0.9666666667
iris,knn,f1,pablo-v2,v13,0.9665831245
iris,tree,acc,pablo-v2,v13,0.9333333333
iris,tree,f1,pablo-v2,v13,0.9326599327
bank,perceptron,acc,rafael-leonardo,v13,0.8352074772
bank,perceptron,f1,rafael-leonardo,v13,0.5258271309
bank,svm,acc,rafael-leonardo,v13,0.6008193824
bank,svm,f1,rafael-leonardo,v13,0.5035736975
bank,bayes,acc,rafael-leonardo,v13,0.6011786741
bank,bayes,f1,rafael-leonardo,v13,0.6456748136
bank,knn,acc,rafael-leonardo,v13,0.6706142525
bank,knn,f1,rafael-leonardo,v13,0.62024925
bank,tree,acc,rafael-leonardo,v13,0.7606478739
bank,tree,f1,rafael-leonardo,v13,0.5903354961
Rice,perceptron,acc,rafael-scarpelli,v13,1.0
Rice,perceptron,f1,rafael-scarpelli,v13,1.0
Rice,svm,acc,rafael-scarpelli,v13,0.9666666667
Rice,svm,f1,rafael-scarpelli,v13,0.9665831245
Rice,bayes,acc,rafael-scarpelli,v13,0.9
Rice,bayes,f1,rafael-scarpelli,v13,0.8976982097
Rice,knn,acc,rafael-scarpelli,v13,0.9666666667
Rice,knn,f1,rafael-scarpelli,v13,0.9665831245
Rice,tree,acc,rafael-scarpelli,v13,0.8333333333
Rice,tree,f1,rafael-scarpelli,v13,0.8294970162
Mushroom,perceptron,f1,renato-augusto-v2,v13,0.993498818
Mushroom,perceptron,acc,renato-augusto-v2,v13,0.993498818
Mushroom,svm,f1,renato-augusto-v2,v13,0.9831560284
Mushroom,svm,acc,renato-augusto-v2,v13,0.9831560284
Mushroom,bayes,f1,renato-augusto-v2,v13,0.6613475177
Mushroom,bayes,acc,renato-augusto-v2,v13,0.6613475177
Mushroom,tree,f1,renato-augusto-v2,v13,1.0
Mushroom,tree,acc,renato-augusto-v2,v13,1.0
Mushroom,knn,f1,renato-augusto-v2,v13,1.0
Mushroom,knn,acc,renato-augusto-v2,v13,1.0
car.csv,perceptron,f1,romulo-jordao,v13,0.7597307118
car.csv,perceptron,acc,romulo-jordao,v13,0.9072463768
car.csv,svm,f1,romulo-jordao,v13,0.9157932547
car.csv,svm,acc,romulo-jordao,v13,0.9710144928
car.csv,bayes,f1,romulo-jordao,v13,0.7413763701
car.csv,bayes,acc,romulo-jordao,v13,0.8144927536
car.csv,knn,f1,romulo-jordao,v13,0.4776903839
car.csv,knn,acc,romulo-jordao,v13,0.8347826087
car.csv,tree,f1,romulo-jordao,v13,0.9574034853
car.csv,tree,acc,romulo-jordao,v13,0.9768115942
mushroom,perceptron,acc,thalles--barros,v13,0.9236453202
mushroom,perceptron,f1,thalles--barros,v13,0.9159291149
mushroom,svm,acc,thalles--barros,v13,0.9993842365
mushroom,svm,f1,thalles--barros,v13,0.9993147931
mushroom,bayes,acc,thalles--barros,v13,0.8713054187
mushroom,bayes,f1,thalles--barros,v13,0.8572859969
mushroom,tree,acc,thalles--barros,v13,1.0
mushroom,tree,f1,thalles--barros,v13,1.0
mushroom,knn,acc,thalles--barros,v13,0.9993842365
mushroom,knn,f1,thalles--barros,v13,0.9993147931
dataset_name,classifier_name,metric,vitor--garcia,v13,
agaricus-lepiota,perceptron,f1,vitor--garcia,v13,0.9489089626
agaricus-lepiota,perceptron,acc,vitor--garcia,v13,0.9512411348
agaricus-lepiota,svm,f1,vitor--garcia,v13,1.0
agaricus-lepiota,svm,acc,vitor--garcia,v13,1.0
agaricus-lepiota,bayes,f1,vitor--garcia,v13,0.58746683
agaricus-lepiota,bayes,acc,vitor--garcia,v13,0.695035461
agaricus-lepiota,tree,f1,vitor--garcia,v13,1.0
agaricus-lepiota,tree,acc,vitor--garcia,v13,1.0
agaricus-lepiota,knn,f1,vitor--garcia,v13,0.9990688267
agaricus-lepiota,knn,acc,vitor--garcia,v13,0.9991134752
Car Evaluation,perceptron,acc,vitor-oliveira,v13,0.8208092486
Car Evaluation,perceptron,f1,vitor-oliveira,v13,0.7826086957
Car Evaluation,svm,acc,vitor-oliveira,v13,0.8815028902
Car Evaluation,svm,f1,vitor-oliveira,v13,0.75
Car Evaluation,bayes,acc,vitor-oliveira,v13,0.7716763006
Car Evaluation,bayes,f1,vitor-oliveira,v13,0.6301369863
Car Evaluation,tree,acc,vitor-oliveira,v13,0.9826589595
Car Evaluation,tree,f1,vitor-oliveira,v13,0.9746835443
Car Evaluation,knn,acc,vitor-oliveira,v13,0.9190751445
Car Evaluation,knn,f1,vitor-oliveira,v13,0.9183673469
bank,perceptron,f1,ana--beatriz,v14,0.5944976077
bank,perceptron,acc,ana--beatriz,v14,0.8871681416
bank,svm,f1,ana--beatriz,v14,0.4679223072
bank,svm,acc,ana--beatriz,v14,0.8794247788
bank,bayes,f1,ana--beatriz,v14,0.6818460032
bank,bayes,acc,ana--beatriz,v14,0.8473451327
bank,tree,f1,ana--beatriz,v14,0.7259275612
bank,tree,acc,ana--beatriz,v14,0.8860619469
bank,knn,f1,ana--beatriz,v14,0.5077688972
bank,knn,acc,ana--beatriz,v14,0.8761061947
glass_identification,perceptron,f1,andrey--jodar,v14,0.3869474313
glass_identification,perceptron,acc,andrey--jodar,v14,0.5238095238
glass_identification,svm,f1,andrey--jodar,v14,0.2175925926
glass_identification,svm,acc,andrey--jodar,v14,0.4285714286
glass_identification,bayes,f1,andrey--jodar,v14,0.4481481481
glass_identification,bayes,acc,andrey--jodar,v14,0.5238095238
glass_identification,tree,f1,andrey--jodar,v14,0.5697971781
glass_identification,tree,acc,andrey--jodar,v14,0.6666666667
glass_identification,knn,f1,andrey--jodar,v14,0.4108858859
glass_identification,knn,acc,andrey--jodar,v14,0.619047619
spambase,perceptron,f1,arthur--heiji,v14,0.8877538571
spambase,perceptron,acc,arthur--heiji,v14,0.8923913043
spambase,svm,f1,arthur--heiji,v14,0.926984127
spambase,svm,acc,arthur--heiji,v14,0.9304347826
spambase,bayes,f1,arthur--heiji,v14,0.806078175
spambase,bayes,acc,arthur--heiji,v14,0.8065217391
spambase,tree,f1,arthur--heiji,v14,0.910923093
spambase,tree,acc,arthur--heiji,v14,0.9152173913
spambase,knn,f1,arthur--heiji,v14,0.898309842
spambase,knn,acc,arthur--heiji,v14,0.9032608696
winequality-red,perceptron,acc,arthur-hydeki,v14,0.7455398563
winequality-red,perceptron,f1,arthur-hydeki,v14,0.7336442461
winequality-red,svm,acc,arthur-hydeki,v14,0.9428829743
winequality-red,svm,f1,arthur-hydeki,v14,0.8794162498
winequality-red,bayes,acc,arthur-hydeki,v14,0.8433862135
winequality-red,bayes,f1,arthur-hydeki,v14,0.8579421008
winequality-red,knn,acc,arthur-hydeki,v14,0.9740953282
winequality-red,knn,f1,arthur-hydeki,v14,0.8252796244
winequality-red,tree,acc,arthur-hydeki,v14,0.8551975496
winequality-red,tree,f1,arthur-hydeki,v14,0.6652089384
insurance,perceptron,acc,arthur-protazio,v14,0.8880597015
insurance,perceptron,f1,arthur-protazio,v14,0.8864556499
insurance,tree,acc,arthur-protazio,v14,0.8544776119
insurance,tree,f1,arthur-protazio,v14,0.8551609325
insurance,tree,acc,arthur-protazio,v14,0.9328358209
insurance,tree,f1,arthur-protazio,v14,0.9325101532
insurance,knn,acc,arthur-protazio,v14,0.8582089552
insurance,knn,f1,arthur-protazio,v14,0.8576231397
insurance,svm,acc,arthur-protazio,v14,0.9402985075
insurance,svm,f1,arthur-protazio,v14,0.939883903
column_2C.csv,perceptron,f1,eduardo-barbeiro,v14,0.5005446623
column_2C.csv,perceptron,acc,eduardo-barbeiro,v14,0.564516129
column_2C.csv,svm,f1,eduardo-barbeiro,v14,0.4977954145
column_2C.csv,svm,acc,eduardo-barbeiro,v14,0.6612903226
column_2C.csv,bayes,f1,eduardo-barbeiro,v14,0.7861246612
column_2C.csv,bayes,acc,eduardo-barbeiro,v14,0.8064516129
column_2C.csv,tree,f1,eduardo-barbeiro,v14,0.7674757479
column_2C.csv,tree,acc,eduardo-barbeiro,v14,0.7903225806
column_2C.csv,knn,f1,eduardo-barbeiro,v14,0.7640760441
column_2C.csv,knn,acc,eduardo-barbeiro,v14,0.7741935484
Automobile,perceptron,f1,eduardo-cavazin,v14,0.4444839371
Automobile,perceptron,acc,eduardo-cavazin,v14,0.4193548387
Automobile,svm,f1,eduardo-cavazin,v14,0.177254902
Automobile,svm,acc,eduardo-cavazin,v14,0.3548387097
Automobile,bayes,f1,eduardo-cavazin,v14,0.4557142857
Automobile,bayes,acc,eduardo-cavazin,v14,0.4516129032
Automobile,tree,f1,eduardo-cavazin,v14,0.6302936829
Automobile,tree,acc,eduardo-cavazin,v14,0.7096774194
Automobile,knn,f1,eduardo-cavazin,v14,0.287037037
Automobile,knn,acc,eduardo-cavazin,v14,0.3548387097
accelerator-mobile,perceptron,f1,gregory--soares,v14,0.495
accelerator-mobile,perceptron,acc,gregory--soares,v14,0.981
accelerator-mobile,svm,f1,gregory--soares,v14,0.815
accelerator-mobile,svm,acc,gregory--soares,v14,0.988
accelerator-mobile,bayes,f1,gregory--soares,v14,0.495
accelerator-mobile,bayes,acc,gregory--soares,v14,0.981
accelerator-mobile,tree,f1,gregory--soares,v14,0.911
accelerator-mobile,tree,acc,gregory--soares,v14,0.993
accelerator-mobile,knn,f1,gregory--soares,v14,0.844
accelerator-mobile,knn,acc,gregory--soares,v14,0.988
iris,perceptron,acc,gustavo--cruz-v2,v14,0.9333333333
iris,perceptron,f1,gustavo--cruz-v2,v14,0.9282296651
iris,svm,acc,gustavo--cruz-v2,v14,0.5
iris,svm,f1,gustavo--cruz-v2,v14,0.3333333333
iris,bayes,acc,gustavo--cruz-v2,v14,1.0
iris,bayes,f1,gustavo--cruz-v2,v14,1.0
iris,tree,acc,gustavo--cruz-v2,v14,0.9666666667
iris,tree,f1,gustavo--cruz-v2,v14,0.6444444444
iris,knn,acc,gustavo--cruz-v2,v14,0.8333333333
iris,knn,f1,gustavo--cruz-v2,v14,0.4545454545
garments-workers,perceptron,acc,isaque--cruz,v14,0.7601809955
garments-workers,perceptron,f1,isaque--cruz,v14,0.5280061251
garments-workers,svm,acc,isaque--cruz,v14,0.7443438914
garments-workers,svm,f1,isaque--cruz,v14,0.4664059913
garments-workers,bayes,acc,isaque--cruz,v14,0.7805429864
garments-workers,bayes,f1,isaque--cruz,v14,0.6514393958
garments-workers,tree,acc,isaque--cruz,v14,0.778280543
garments-workers,tree,f1,isaque--cruz,v14,0.7152136752
garments-workers,knn,acc,isaque--cruz,v14,0.8009049774
garments-workers,knn,f1,isaque--cruz,v14,0.7399443731
wine,perceptron,acc,larissa-v2,v14,0.9714285714
wine,perceptron,f1,larissa-v2,v14,0.9731615674
wine,svm,acc,larissa-v2,v14,1.0
wine,svm,f1,larissa-v2,v14,1.0
wine,bayes,acc,larissa-v2,v14,0.9714285714
wine,bayes,f1,larissa-v2,v14,0.9726327313
wine,knn,acc,larissa-v2,v14,1.0
wine,knn,f1,larissa-v2,v14,1.0
wine,tree,acc,larissa-v2,v14,0.9428571429
wine,tree,f1,larissa-v2,v14,0.9465811966
tic-tac-toe,perceptron,f1,leandro-menoni,v14,0.54
tic-tac-toe,perceptron,acc,leandro-menoni,v14,0.59
tic-tac-toe,svm,f1,leandro-menoni,v14,0.4
tic-tac-toe,svm,acc,leandro-menoni,v14,0.64
tic-tac-toe,bayes,f1,leandro-menoni,v14,0.59
tic-tac-toe,bayes,acc,leandro-menoni,v14,0.71
tic-tac-toe,tree,f1,leandro-menoni,v14,0.85
tic-tac-toe,tree,acc,leandro-menoni,v14,0.86
tic-tac-toe,knn,f1,leandro-menoni,v14,0.78
tic-tac-toe,knn,acc,leandro-menoni,v14,0.81
wine-white,tree,acc,lucas-v2,v14,0.7885597549
wine-white,tree,f1,lucas-v2,v14,0.7563402889
wine-white,knn,acc,lucas-v2,v14,0.7620020429
wine-white,knn,f1,lucas-v2,v14,0.7187284598
wine-white,bayes,acc,lucas-v2,v14,0.7068437181
wine-white,bayes,f1,lucas-v2,v14,0.6692649325
wine-white,perceptron,acc,lucas-v2,v14,0.6996935649
wine-white,perceptron,f1,lucas-v2,v14,0.5121527072
wine-white,svm,acc,lucas-v2,v14,0.7313585291
wine-white,svm,f1,lucas-v2,v14,0.6334351265
data.csv,perceptron,acc,luiz-miguel-silva,v14,0.68
data.csv,perceptron,f1,luiz-miguel-silva,v14,0.6155234465
data.csv,svm,acc,luiz-miguel-silva,v14,0.7125
data.csv,svm,f1,luiz-miguel-silva,v14,0.5917733462
data.csv,bayes,acc,luiz-miguel-silva,v14,0.6325
data.csv,bayes,f1,luiz-miguel-silva,v14,0.5219004628
data.csv,knn,acc,luiz-miguel-silva,v14,0.6525
data.csv,knn,f1,luiz-miguel-silva,v14,0.5657320937
data.csv,tree,acc,luiz-miguel-silva,v14,0.615
data.csv,tree,f1,luiz-miguel-silva,v14,0.5554133945
breast-cancer-wisconsin.csv,perceptron,acc,mateus--raskoski,v14,0.9642857143
breast-cancer-wisconsin.csv,perceptron,f1,mateus--raskoski,v14,0.9639961556
breast-cancer-wisconsin.csv,svm,acc,mateus--raskoski,v14,0.9928571429
